id,tutorial_detail_id,slide,slide_user_id,slide_status,code,code_user_id,code_status,assignment,assignment_user_id,assignment_status,prerequisite_id,prerequisite_user_id,prerequisite_status,keyword,keyword_user_id,keyword_status,created,updated,additional_material,additional_material_status,additional_material_user_id
550,550,Charts-in-GChemTable-Slides.zip,4917,4,"",4917,6,Charts-in-GChemTable-Assignment.txt,4917,4,549,4917,4,"Elements Charts, Custom Charts, GChempaint, video tutorial.",7,4,2014-07-27 13:15:38,2020-04-21 11:49:35,,6,4917
551,551,Polygons-and-Curves-Slides.zip,5147,4,"",5147,6,Polygons-and-Curves-Assignment.txt,5147,4,307,5147,4,"Working with Polygons and Curves in LibreOffice Suite Draw, Video tutorial.",7,4,2014-07-27 13:15:38,2014-09-18 06:24:53,,6,5147
552,552,Edit-Curves-and-Polygons-Slides.zip,5147,4,Edit-Curves-and-Polygons-Codefiles.zip,5147,4,Edit-Curves-and-Polygons-Assignment.txt,5147,4,551,5147,4,To edit Curves and Polygons in  LibreOffice Suite Draw. video tutorial,7,4,2014-07-27 13:15:38,2014-09-18 06:23:20,,0,
553,553,Flow-Charts-Connectors-Glue-Points-Slides.zip,5147,4,Flow-Charts-Connectors-Glue-Points-Codefiles.zip,5147,4,Flow-Charts-Connectors-Glue-Points-Assignment.txt,5147,4,552,5147,4,"Draw Beizer curves and Flowcharts, To Connect Flowcharts using Connectors and Glue points.video tutorial",7,4,2014-07-27 13:15:38,2014-09-18 06:23:56,,6,5147
554,554,Working-with-Objects-Slides.zip,5147,4,Working-with-Objects-Codefiles.zip,7,4,Working-with-Objects-Assignment.txt,5147,4,553,7,4,"position objects, use grids, use guide lines, use snap functions, customize lines and arrowheads, LibreOffice Draw, video tutorial",7,4,2014-07-27 13:15:39,2020-04-21 12:48:10,,0,
555,555,Import-and-Export-Images-Slides.zip,5147,4,Import-and-Export-Images-Codefiles.zip,7,4,Import-and-Export-Images-Assignment.txt,5147,4,554,5147,4,"To import images into a Draw page, To save a Draw file into various file formats, video tutorial.",7,4,2014-07-27 13:15:39,2018-06-19 11:26:26,,6,5147
556,556,Basics-of-Layers-Password-Encryption-PDF-Slides.zip,5147,4,Basics-of-Layers-Password-Encryption-PDF-Codefiles.zip,5147,4,Basics-of-Layers-Password-Encryption-PDF-Assignment.txt,5147,4,555,7,4,"the basics of layers in draw, how to protect a draw file, using password encryption in draw, export a draw file as pdf, video tutorial",7,4,2014-07-27 13:15:39,2014-10-21 11:26:19,,6,5147
557,557,Working-with-3D-objects-Slides.zip,7,4,Working-with-3D-objects-Codefiles.zip,5147,4,Working-with-3D-objects-Assignment.txt,5147,4,556,7,4,"create 3d objects, edit 3d objects, 3d effects, video tutorial, LibreOffice Draw",7,4,2014-07-27 13:15:39,2020-04-21 12:47:55,,0,
558,558,Set-Draw-preferences-Slides.zip,7,4,Set-Draw-preferences-Codefiles.zip,7,4,"",7,6,557,7,4,"how to set preferences in draw, how to set properties in draw, how to create versions in draw, how to view in color/grayscale/black-and-white in draw, video tutorial",7,4,2014-07-27 13:15:39,2018-06-19 11:25:50,,6,7
559,559,Arrays-and-functions-Slides.zip,2739,4,Arrays-and-functions-Codefiles.zip,2739,4,Arrays-and-functions-Assignment.txt,7,4,546,2739,4,"Video tutorial, Bash shell, function, function call, exit statement, return statement",7,4,2014-07-27 13:15:39,2020-04-21 11:18:49,,6,2739
560,560,Surfaces-and-Orbitals-Slides.zip,14794,4,Surfaces-and-Orbitals-Codefiles.zip,14794,4,Surfaces-and-Orbitals-Assignment.txt,7,4,545,14794,4,"Molecular visualization, 3D models of chemical structures, Alicyclic and Aromatic molecules, surface topology, Atomic and Molecular orbitals, Video tutorial, Jmol tutorial. ",7,4,2014-07-27 13:15:39,2018-05-17 07:15:41,,0,
561,561,Strings-Slides.zip,1479,4,"",1479,6,"",1479,6,191,1479,4,"Elementary string manipulation, simple input and output operations. Video tutorial.",7,4,2014-07-27 13:15:40,2014-09-18 06:28:45,,6,1479
562,562,Create-and-edit-shapes-Slides.zip,4595,4,Create-and-edit-shapes-Codefiles.zip,4595,4,Create-and-edit-shapes-Assignment.txt,4595,4,609,4595,4,"Inkscape interface , Create basic shapes in Inkscape, Fill color and Modify shapes using handles, video tutorial.",7,4,2014-07-27 13:15:40,2015-11-30 04:34:19,,6,4595
563,563,Structures-from-Database-Slides.zip,14794,4,Structures-from-Database-Codefiles.zip,14794,4,Structures-from-Database-Assignment.txt,14794,4,560,14794,4,"Video tutorial, Chemical structures from Database, PubChem database,To Convert 2D structures to 3D models in Jmol,  Jmol video tutorial",7,4,2014-07-27 13:15:41,2014-09-18 06:21:52,,0,
564,564,Fill-color-and-stroke-Slides.zip,4595,4,Fill-color-and-stroke-Codefiles.zip,4595,4,Fill-color-and-stroke-Assignment.txt,4595,4,562,4595,4,"fill color in objects, give objects an outline, various types of gradients, stroke paint and style, video tutorial",7,4,2014-07-27 13:15:41,2017-04-10 11:10:22,,6,4595
565,565,Calling-methods-of-the-superclass-Slides.zip,5373,4,Calling-methods-of-the-superclass-Codefiles.zip,5373,4,Calling-methods-of-the-superclass-Assignment.txt,7,4,544,5373,4,"Super keyword, To call methods of the super class, To invoke the constructor of the super class, Video tutorial.",7,4,2014-07-27 13:15:41,2019-12-03 09:21:12,,6,5373
566,566,Using-final-keyword-Slides.zip,5373,4,Using-final-keyword-Codefiles.zip,5373,4,Using-final-keyword-Assignment.txt,7,4,544,5373,4,"video tutorial, final keyword, final variable, final method, final class",5373,4,2014-07-27 13:15:42,2019-12-03 09:40:30,,6,5373
567,567,Advance-topics-in-a-function-Slides.zip,2739,4,Advance-topics-in-a-function-Codefiles.zip,2739,4,Advance-topics-in-a-function-Assignment.txt,7,4,559,2739,4,"Video tutorial, source command, Background function, BASH",7,4,2014-07-27 13:15:42,2019-07-24 06:21:18,,6,2739
568,568,Recursive-function-Slides.zip,2739,4,Recursive-function-Codefiles.zip,2739,4,Recursive-function-Assignment.txt,7,4,567,2739,4,"Recursive function in Bash, Examples on Recursive function, video tutorial.",7,4,2014-07-27 13:15:42,2019-07-24 06:31:30,,6,2739
569,569,Customizing-Diagram-Layout-Slides.zip,47177,4,Customizing-Diagram-Layout-Codefiles.zip,7,4,Customizing-Diagram-Layout-Assignment.txt,47177,4,733,47177,4,"process diagram, reaction line, component, anchor points, edit information, edit protein, bird’s eye view, reaction ids, methionine, biosynthesis, glycolysis, video tutorial",7,4,2014-07-27 13:15:42,2020-04-21 11:22:40,,6,47177
570,570,Basics-of-Redirection-(error-handling)-Slides.zip,25790,4,Basics-of-Redirection-(error-handling)-Codefiles.zip,7,4,Basics-of-Redirection-(error-handling)-Assignment.txt,7,4,568,25790,4,"video tutorial, redirection in bash, file descriptors in bash, standard input in bash, standard output in bash, standard error in bash",25790,4,2014-07-27 13:15:42,2019-07-24 06:23:41,,6,25790
571,571,Introduction-to-Single-Board-Heater-System-Slides.zip,2817,4,"",2817,6,"",2817,6,,2817,0,"Single Board Heater System(SBHS), block diagram, Features of Single Board Heater System(SBHS), video tutorial ",7,4,2014-07-27 13:15:42,2014-09-18 06:29:47,,6,2817
572,572,Create-and-edit-multiple-objects-Slides.zip,4595,4,Create-and-edit-multiple-objects-Codefiles.zip,4595,4,Create-and-edit-multiple-objects-Assignment.txt,4595,4,564,4595,4,"Copying and pasting objects in Inkscape, Duplicating and cloning objects in  Inkscape, Grouping and Ordering objects in  Inkscape,, Multiple selection and invert selection in  Inkscape, Clipping and Masking in Inkspace, video tutorial. ",7,4,2014-07-27 13:15:42,2014-09-18 06:14:33,,6,4595
573,573,Proteins-and-Macromolecules-Slides.zip,14794,4,Proteins-and-Macromolecules-Codefiles.zip,14794,4,Proteins-and-Macromolecules-Assignment.txt,7,4,563,14794,4,"Protein structures from Protein Data Bank (PDB), Cartoons of proteins, hydrogen bonds, disulfide bonds, Jmol tutorial, Video tutorial",7,4,2014-07-27 13:15:43,2018-05-17 07:16:01,,6,14794
574,574,Introduction-to-SnappyHexMesh-Slides.zip,14656,4,Introduction-to-SnappyHexMesh-Codefiles.zip,14656,4,"",14656,6,378,14656,4,"Import STL file, background hex mesh, snappyHexMeshDict , video tutorial.",7,4,2014-07-27 13:15:43,2019-06-13 06:30:30,,6,14656
575,575,Layers-and-Boolean-operations-Slides.zip,4595,4,Layers-and-Boolean-operations-Codefiles.zip,4595,4,Layers-and-Boolean-operations-Assignment.txt,4595,4,572,4595,4,"Adding a new layer in Inkscape, Rename and position it in Inkscape, Adding various filters in Inkscape, Creating a boolean operations in Inkscape, Video tutorial.",7,4,2014-07-27 13:15:43,2014-09-18 06:17:17,,6,4595
576,576,Align-and-distribute-objects-Slides.zip,4595,4,Align-and-distribute-objects-Codefiles.zip,4595,4,Align-and-distribute-objects-Assignment.txt,4595,4,575,4595,4,"Align and distribute various objects in Inkscape, Arrange objects in rows and columns in Inkscape,  Setting space between objects in  Inkscape, Create a tile pattern in Inkscape, video tutorial.",7,4,2014-07-27 13:15:43,2018-10-17 08:54:44,,6,4595
577,577,Generating-Mesh-using-snappyHexMesh-Slides.zip,14656,4,Generating-Mesh-using-snappyHexMesh-Codefiles.zip,14656,4,Generating-Mesh-using-snappyHexMesh-Assignment.txt,14656,4,574,14656,4,"Import STL file, Simulate temperature distribution of a flange,  background hex mesh, snappyHexMeshDict, video tutorial.",7,4,2014-07-27 13:15:43,2014-09-18 06:25:43,,6,14656
578,578,Create-and-Format-Text-Slides.zip,4595,4,Create-and-Format-Text-Codefiles.zip,4595,4,Create-and-Format-Text-Assignment.txt,4595,4,576,4595,4,"inkscape, text tool in inkscape, regular and flowed text in inkscape, aligning and formatting text in inkscape, spacing and bullet in inkscape, spoken tutorial, video tutorial",7,4,2014-07-31 07:31:38,2020-04-21 12:06:01,,6,4595
579,588,Installing-and-running-Gmsh-Slides.zip,7,4,"",7107,6,Installing-and-running-Gmsh-Assignment.txt,7,4,577,7,4,"installing gmsh, running gmsh, video tutorial, openfoam, gmsh, mesh, meshing",7,4,2014-08-05 16:22:02,2020-04-21 13:02:42,,6,7
580,582,More-on-Redirection-Slides.zip,25790,4,More-on-Redirection-Codefiles.zip,7,4,More-on-Redirection-Assignment.txt,7,4,570,25790,4,"video tutorial, error and output redirection in bash, append output in bash",25790,4,2014-08-05 17:57:38,2019-07-24 06:31:04,,6,25790
581,589,Introduction-to-Python-for-Biologists-Slides.zip,5373,5,"",5373,5,Introduction-to-Python-for-Biologists-Assignment.txt,5373,5,,5373,5,"video-tutorial, python, ipython,  dna sequences, protein sequences, python functions and methods, video tutorial.",14794,5,2014-08-06 10:26:37,2014-09-02 11:03:11,,6,5373
582,590,Creating-and-Meshing-aerofoil-in-Gmsh-Slides.zip,7107,4,Creating-and-Meshing-aerofoil-in-Gmsh-Codefiles.zip,7107,4,Creating-and-Meshing-aerofoil-in-Gmsh-Assignment.txt,7,4,588,2602,4,"gmsh, aerofoil, mesh, video tutorial",7107,4,2014-08-07 02:54:06,2018-05-17 06:41:20,,6,7107
583,591,Manipulating-Strings-Slides.zip,5373,5,"",5373,6,Manipulating-Strings-Assignment.txt,5373,5,,5373,0,"python, dna sequences as strings, protein sequences as strings, video tutorial",5373,5,2014-08-07 04:40:21,2015-10-05 07:32:51,,6,5373
584,583,Here-document-and-Here-string-Slides.zip,25790,4,Here-document-and-Here-string-Codefiles.zip,25790,4,Here-document-and-Here-string-Assignment.txt,7,4,582,25790,4,"video tutorial, redirection, here string, here document",25790,4,2014-08-08 09:03:43,2019-07-24 06:27:35,,6,25790
585,592,ABT-for-Linux-Slides.zip,5373,4,"",5373,6,"",5373,6,511,5373,4,"video tutorial, free accounting software, free and open source accounting software, installing aakash business tool on linux os, installing abt on linux os, abt.apk, genymotion, abt, aakash business tool",5373,4,2014-08-11 11:59:37,2014-10-02 15:18:43,,6,5373
586,581,Installing-Joomla-on-a-local-server-Slides.zip,7,4,"",7943,6,Installing-Joomla-on-a-local-server-Assignment.txt,7943,4,580,7943,4,"joomla installation, video tutorial, joomla on local server, xampp",7943,4,2014-08-21 14:11:00,2018-04-22 02:15:57,,6,7
587,598,Common-mistakes-and-uninstalling-Joomla-Slides.zip,7943,4,"",7943,6,Common-mistakes-and-uninstalling-Joomla-Assignment.txt,7943,4,581,7943,4,"joomla, video tutorial, joomla installation mistakes, uninstall joomla, common installation mistakes, error in installing joomla",7943,4,2014-08-22 07:40:22,2014-10-16 06:24:22,,6,7943
588,580,Overview-of-Joomla-Slides.zip,7943,4,"",7943,6,"",7943,6,,7943,6,"joomla, content management system, video tutorial, software requirements to run joomla, installing joomla, uninstalling joomla, joomla articles, categories, menus, formatting articles",7943,4,2014-08-25 09:32:54,2016-05-09 00:17:55,,6,7943
589,600,Creating-and-burning-CD-DVD-using-K3b-Slides.zip,7,4,"",5147,6,Creating-and-burning-CD-DVD-using-K3b-Assignment.txt,7,4,599,7,4,"manual selection of files to be copied, creation of a new folder in the cd, move some of the files into the new folder, naming  the cd/dvd, burn audio/video/data files onto a cd, add data to the cd, video tutorial
",7,4,2014-08-27 09:51:07,2017-04-10 10:05:57,,6,7
590,599,Introduction-to-K3b-Slides.zip,7,4,"",5147,6,Introduction-to-K3b-Assignment.txt,5147,4,109,5147,4,"what is k3b, benefits/uses of k3b, installation of k3b, explain the k3b interface, drag-and-drop a file and burn it on the cd, video tutorial
",7,4,2014-08-27 11:33:28,2018-05-17 07:40:51,,6,7
591,593,ABT-for-Windows-Slides.zip,5373,4,"",5373,6,"",5373,6,511,5373,4,"video tutorial, free accounting software, free and open source accounting software, installing aakash business tool on windows os, installing abt on windows os, abt.apk, genymotion, abt, aakash business tool",7,4,2014-08-28 08:55:00,2014-10-02 15:18:34,,6,5373
592,586,Introduction-to-JChemPaint-Slides.zip,4917,4,"",4917,6,Introduction-to-JChemPaint-Assignment.txt,4917,4,,4917,6,"installation of  jchempaint, interface of jchempaint, menu bar and tool bars, video tutorial",7,4,2014-08-28 10:53:06,2020-04-23 05:26:03,,6,4917
593,579,Text-tool-features-Slides.zip,4595,4,Text-tool-features-Codefiles.zip,4595,4,Text-tool-features-Assignment.txt,4595,4,578,4595,4,"inkscape, text tool, manual kerning, spell check, superscript, subscript, video tutorial",7,4,2014-08-29 07:11:39,2020-04-21 12:08:12,,6,4595
594,594,"",5373,0,"",5373,0,"",5373,0,,5373,0,"python for biologists, reading and writing files, video tutorial",7,4,2014-09-02 10:08:03,2017-04-10 11:15:42,,6,5373
595,584,Basics-of-Bezier-Tool-Slides.zip,4595,4,Basics-of-Bezier-Tool-Codefiles.zip,4595,4,Basics-of-Bezier-Tool-Assignment.txt,4595,4,575,4595,4,"inkscape, bezier tool in inkscape, draw straight lines and closed shapes, draw curved lines, add, edit and delete nodes in inkscape, various node options, video tutorial.",4595,4,2014-09-02 10:58:15,2014-09-06 05:33:04,,6,4595
596,585,Text-Manipulation-Slides.zip,4595,4,Text-Manipulation-Codefiles.zip,4595,4,Text-Manipulation-Assignment.txt,4595,4,584,4595,4,"inkscape, text manipulation in inkscape,  text on path, text on shape, image inside text, perspective text inkscape, cutout text, video tutorial. ",4595,4,2014-09-03 07:06:08,2014-09-24 02:36:32,,6,4595
597,603,Using-File-Descriptors-Slides.zip,25790,4,Using-File-Descriptors-Codefiles.zip,25790,4,Using-File-Descriptors-Assignment.txt,7,4,529,25790,4,"file descriptors to file, closing file descriptors, video tutorial",7,4,2014-09-04 07:37:26,2019-07-24 06:31:53,,6,25790
598,605,Command-line-arguments-in-C-Slides.zip,25790,4,Command-line-arguments-in-C-Codefiles.zip,25790,4,Command-line-arguments-in-C-Assignment.txt,25790,4,447,25790,4,"main() with arguments, argc, argv, advance c video tutorial()",25790,4,2014-09-22 07:53:26,2014-09-22 11:22:53,,6,25790
599,606,Storage-class-specifiers-Slides.zip,25790,4,Storage-class-specifiers-Codefiles.zip,25790,4,Storage-class-specifiers-Assignment.txt,25790,4,604,25790,4,"advance c, auto, static, extern, register keywords, video tutorial()",25790,4,2014-09-22 09:39:02,2014-10-17 12:21:35,,6,25790
600,608,Creating-Articles-in-Joomla-Slides.zip,7,4,Creating-Articles-in-Joomla-Codefiles.zip,7943,4,Creating-Articles-in-Joomla-Assignment.txt,7,4,598,7,4,"joomla, creating articles in joomla, video tutorial, article manager in joomla, saving articles in joomla, deleting articles in joomla, making copy of article in joomla.",7943,4,2014-09-24 06:14:42,2017-11-14 05:58:15,,6,7
601,601,Features-of-JChemPaint-Slides.zip,4917,4,Features-of-JChemPaint-Codefiles.zip,4917,4,Features-of-JChemPaint-Assignment.txt,4917,4,586,4917,4,"change background color of the panel, insert templates, generate smiles and inchi keys, insert smiles and inchi keys, video tutorial",7,4,2014-09-24 10:13:32,2020-04-23 05:25:38,,6,4917
602,609,Overview-of-Inkscape-Slides.zip,4595,4,Overview-of-Inkscape-Codefiles.zip,4595,4,"",4595,6,,4595,6,"overview of inkscape, features of inkscape, graphic tool, 2d graphics, inkscape graphics tool, free graphics tool, free graphics software, drawing with inkscape, create graphics with inkscape, video tutorial  ",7,4,2014-09-25 10:49:20,2015-09-25 15:59:35,,6,4595
603,604,Union-and-Typedef-Slides.zip,25790,4,Union-and-Typedef-Codefiles.zip,25790,4,Union-and-Typedef-Assignment.txt,25790,4,605,25790,4,"video tutorial, typedef, union, difference between structure & union",25790,4,2014-09-26 05:39:47,2014-10-17 12:22:44,,6,25790
604,607,"",25790,0,"",25790,0,"",25790,0,,25790,0,video tutorial,25790,0,2014-09-26 06:11:00,2014-09-26 06:11:00,,6,25790
605,611,Create-an-A4-Poster-Slides.zip,4595,4,Create-an-A4-Poster-Codefiles.zip,4595,4,Create-an-A4-Poster-Assignment.txt,4595,4,585,7,4,"change the document settings in inkscape, design an a4 poster in inkscape, saving the inkscape poster in pdf and png formats, video tutorial",7,4,2014-10-17 11:15:53,2014-12-20 04:57:10,,6,4595
606,612,Create-a-3-fold-brochure-Slides.zip,7,4,Create-a-3-fold-brochure-Codefiles.zip,4595,4,Create-a-3-fold-brochure-Assignment.txt,4595,4,611,4595,4,"use guidelines, set guidelines in inkscape, settings for a 3-fold brochure, design a 3-fold brochure, importance of using layers, video tutorial",7,4,2014-10-20 11:07:52,2020-04-21 12:08:51,,6,7
607,587,Overview-of-GChemPaint-Slides.zip,4917,4,"",4917,6,"",4917,6,109,4917,4,"installation of gchempaint, installation of gchempaint on linux, installation of gchempaint on gnome-2 desktop, installation of gchempaint using synaptic package manager,  gchempaint user manual, periodic table of elements in gchempaint,  compatibility between jmol application and gchempaint, video tutorial",7,4,2014-10-27 10:07:50,2018-05-17 07:35:18,,6,4917
608,623,Basic-Commands-Slides.zip,7,4,"",7,6,Basic-Commands-Assignment.txt,1479,4,621,7,4,"basic commands in boss linux, commands with example in boss linux, command interpreter, shell in boss linux, using man command, apropos, whatis, using --help option, video tutorial",7,4,2014-11-10 05:58:18,2017-04-10 09:54:50,,6,7
609,631,Basics-of-System-Administration-Slides.zip,7,4,Basics-of-System-Administration-Codefiles.zip,1479,4,Basics-of-System-Administration-Assignment.txt,1479,4,624,7,4,"su, adduser, usermod, userdel, uid, gid, du, df, boss linux, system admin, spoken tutorial, video tutorial",7,4,2014-11-10 06:02:10,2014-12-05 07:08:30,,6,7
610,627,File-Attributes-Slides.zip,7,4,File-Attributes-Codefiles.zip,7,4,File-Attributes-Assignment.txt,1479,4,626,7,4,"file permissions, ownership of a file, group, inode, soft and hard links,video tutorial",7,4,2014-11-10 06:02:42,2018-06-19 11:20:30,,6,7
